publicationID,title,emageID,author
PMID:8756346,"A novel mesoderm inducer, Madr2, functions in the activin signal transduction pathway.",5060,"Baker JC, Harland RM"
PMID:16204209,"A novel murine gene, Sickle tail, linked to the Danforth's short tail locus, is required for normal development of the intervertebral disc.",5304,"Semba K, Araki K, Li Z, Matsumoto K, Suzuki M, Nakagata N, Takagi K, Takeya M, Yoshinobu K, Araki M, Imai K, Abe K, Yamamura K"
PMID:11422294,"A novel putative transmembrane protein, IZP6, is expressed in neural cells during embryogenesis.",4980,"Tsukahara M, Ji ZS, Noguchi S, Tsunoo H"
PMID:15459110,"A null mutation of Hhex results in abnormal cardiac development, defective vasculogenesis and elevated Vegfa levels.",4583,"Hallaq H, Pinter E, Enciso J, McGrath J, Zeiss C, Brueckner M, Madri J, Jacobs HC, Wilson CM, Vasavada H, Jiang X, Bogue CW"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,460,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,678,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:7924997,A primary requirement for nodal in the formation and maintenance of the primitive streak in the mouse.,943,"Conlon FL, Lyons KM, Takaesu N, Barth KS, Kispert A, Herrmann B, Robertson EJ"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,220,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,221,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,208,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,217,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,222,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,215,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,224,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,655,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,515,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,218,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,219,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,225,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,185,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,127,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,223,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,216,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,265,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,180,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,214,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,514,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,524,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,181,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,534,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,535,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,175,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,176,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,183,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1717995,A receptor tyrosine kinase cDNA isolated from a population of enriched primitive hematopoietic cells and exhibiting close genetic linkage to c-kit.,881,"Matthews W, Jordan CT, Gavin M, Jenkins NA, Copeland NG, Lemischka IR"
PMID:1717995,A receptor tyrosine kinase cDNA isolated from a population of enriched primitive hematopoietic cells and exhibiting close genetic linkage to c-kit.,882,"Matthews W, Jordan CT, Gavin M, Jenkins NA, Copeland NG, Lemischka IR"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,174,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,179,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,182,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,184,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,186,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,187,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,170,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1295734,A receptor protein tyrosine kinase implicated in the segmental patterning of the hindbrain and mesoderm.,171,"Nieto MA, Gilardi-Hebenstreit P, Charnay P, Wilkinson DG"
PMID:1717995,A receptor tyrosine kinase cDNA isolated from a population of enriched primitive hematopoietic cells and exhibiting close genetic linkage to c-kit.,1035,"Matthews W, Jordan CT, Gavin M, Jenkins NA, Copeland NG, Lemischka IR"
PMID:1717995,A receptor tyrosine kinase cDNA isolated from a population of enriched primitive hematopoietic cells and exhibiting close genetic linkage to c-kit.,880,"Matthews W, Jordan CT, Gavin M, Jenkins NA, Copeland NG, Lemischka IR"
PMID:1717995,A receptor tyrosine kinase cDNA isolated from a population of enriched primitive hematopoietic cells and exhibiting close genetic linkage to c-kit.,1037,"Matthews W, Jordan CT, Gavin M, Jenkins NA, Copeland NG, Lemischka IR"
PMID:7583127,A role for FGF-8 in the initiation and maintenance of vertebrate limb bud outgrowth.,5718,
PMID:7583127,A role for FGF-8 in the initiation and maintenance of vertebrate limb bud outgrowth.,5719,
PMID:10556297,"A retroviral gene trap insertion into the histone 3.3A gene causes partial neonatal lethality, stunted growth, neuromuscular deficits and male sub-fertility in transgenic mice.",5386,"Couldrey C, Carlton MB, Nolan PM, Colledge WH, Evans MJ"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,149,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,196,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3302,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3463,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3504,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3506,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3503,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3505,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3301,"Millen KJ, Hui CC, Joyner AL"
PMID:8575294,A role for En-2 and other murine homologues of Drosophila segment polarity genes in regulating positional information in the developing cerebellum.,3303,"Millen KJ, Hui CC, Joyner AL"
PMID:7583127,A role for FGF-8 in the initiation and maintenance of vertebrate limb bud outgrowth.,4812,
PMID:7583127,A role for FGF-8 in the initiation and maintenance of vertebrate limb bud outgrowth.,5296,
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,999,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1005,"Ishibashi M, McMahon AP"
PMID:7583127,A role for FGF-8 in the initiation and maintenance of vertebrate limb bud outgrowth.,5297,
PMID:7583127,A role for FGF-8 in the initiation and maintenance of vertebrate limb bud outgrowth.,5298,
PMID:11731457,A role for Gsh1 in the developing striatum and olfactory bulb of Gsh2 mutant mice.,1236,"Toresson H, Campbell K"
PMID:11731457,A role for Gsh1 in the developing striatum and olfactory bulb of Gsh2 mutant mice.,1274,"Toresson H, Campbell K"
PMID:11731457,A role for Gsh1 in the developing striatum and olfactory bulb of Gsh2 mutant mice.,933,"Toresson H, Campbell K"
PMID:11731457,A role for Gsh1 in the developing striatum and olfactory bulb of Gsh2 mutant mice.,934,"Toresson H, Campbell K"
PMID:1537334,"A second tyrosinase-related protein, TRP-2, maps to and is mutated at the mouse slaty locus.",457,"Jackson IJ, Chambers DM, Tsukamoto K, Copeland NG, Gilbert DJ, Jenkins NA, Hearing V"
PMID:9671575,"A signaling cascade involving endothelin-1, dHAND and msx1 regulates development of neural-crest-derived branchial arch mesenchyme.",3409,"Thomas T, Kurihara H, Yamagishi H, Kurihara Y, Yazaki Y, Olson EN, Srivastava D"
PMID:9671575,"A signaling cascade involving endothelin-1, dHAND and msx1 regulates development of neural-crest-derived branchial arch mesenchyme.",667,"Thomas T, Kurihara H, Yamagishi H, Kurihara Y, Yazaki Y, Olson EN, Srivastava D"
PMID:2482181,A simple procedure to produce monospecific polyclonal antibodies of high affinity against actin from muscular sources.,1259,"Polzar B, Rosch A, Mannherz HG"
PMID:2482181,A simple procedure to produce monospecific polyclonal antibodies of high affinity against actin from muscular sources.,1260,"Polzar B, Rosch A, Mannherz HG"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1043,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1003,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1057,"Ishibashi M, McMahon AP"
PMID:2926360,A staging system for mouse limb development.,292,"Wanek N, Muneoka K, Holler-Dinsmore G, Burton R, Bryant SV"
PMID:8533092,A subclass of bHLH proteins required for cardiac morphogenesis.,4699,"Srivastava D, Cserjesi P, Olson EN"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1049,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1006,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,956,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1001,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1030,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,992,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1002,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,740,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1000,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1007,"Ishibashi M, McMahon AP"
PMID:12361972,A sonic hedgehog-dependent signaling relay regulates growth of diencephalic and mesencephalic primordia in the early mouse embryo.,1031,"Ishibashi M, McMahon AP"
PMID:2926360,A staging system for mouse limb development.,279,"Wanek N, Muneoka K, Holler-Dinsmore G, Burton R, Bryant SV"
PMID:2926360,A staging system for mouse limb development.,291,"Wanek N, Muneoka K, Holler-Dinsmore G, Burton R, Bryant SV"
PMID:2926360,A staging system for mouse limb development.,290,"Wanek N, Muneoka K, Holler-Dinsmore G, Burton R, Bryant SV"
PMID:8565836,A targeted mouse Otx2 mutation leads to severe defects in gastrulation and formation of axial mesoderm and to deletion of rostral brain.,69,"Ang SL, Jin O, Rhinn M, Daigle N, Stevenson L, Rossant J"
PMID:7937936,A truncated bone morphogenetic protein receptor affects dorsal-ventral patterning in the early Xenopus embryo.,304,"Suzuki A, Thies RS, Yamaji N, Song JJ, Wozney JM, Murakami K, Ueno N"
PMID:8533092,A subclass of bHLH proteins required for cardiac morphogenesis.,4082,"Srivastava D, Cserjesi P, Olson EN"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,4503,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,4682,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,4504,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,3531,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,3534,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,3533,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:11741941,A subtractive gene expression screen suggests a role of transcription factor AP-2 alpha in control of proliferation and differentiation.,4675,"Pfisterer P, Ehlermann J, Hegen M, Schorle H"
PMID:17683524,A systematic screen for genes expressed in definitive endoderm by Serial Analysis of Gene Expression (SAGE).,4703,"Hou J, Charters AM, Lee SC, Zhao Y, Wu MK, Jones SJ, Marra MA, Hoodless PA"
PMID:17683524,A systematic screen for genes expressed in definitive endoderm by Serial Analysis of Gene Expression (SAGE).,4884,"Hou J, Charters AM, Lee SC, Zhao Y, Wu MK, Jones SJ, Marra MA, Hoodless PA"
PMID:8565836,A targeted mouse Otx2 mutation leads to severe defects in gastrulation and formation of axial mesoderm and to deletion of rostral brain.,104,"Ang SL, Jin O, Rhinn M, Daigle N, Stevenson L, Rossant J"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,1283,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,1264,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:7937936,A truncated bone morphogenetic protein receptor affects dorsal-ventral patterning in the early Xenopus embryo.,305,"Suzuki A, Thies RS, Yamaji N, Song JJ, Wozney JM, Murakami K, Ueno N"
PMID:15572660,A vascular gene trap screen defines RasGRP3 as an angiogenesis-regulated gene required for the endothelial response to phorbol esters.,5997,"Roberts DM, Anderson AL, Hidaka M, Swetenburg RL, Patterson C, Stanford WL, Bautch VL"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,825,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,1282,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,3494,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,774,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,91,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,92,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,831,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,1281,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:17409743,ALCAM (CD166) is a surface marker for early murine cardiomyocytes.,4646,"Hirata H, Murakami Y, Miyamoto Y, Tosaka M, Inoue K, Nagahashi A, Jakt LM, Asahara T, Iwata H, Sawa Y, Kawamata S"
PMID:10980193,"ARL4, an ARF-like protein that is developmentally regulated and localized to nuclei and nucleoli.",4655,"Lin CY, Huang PH, Liao WL, Cheng HJ, Huang CF, Kuo JC, Patton WA, Massenburg D, Moss J, Lee FJ"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,3492,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,3493,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,1265,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,1284,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,773,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,802,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,823,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,769,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,803,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:8101484,A vertebrate gene related to orthodenticle contains a homeodomain of the bicoid class and demarcates anterior neuroectoderm in the gastrulating mouse embryo.,826,"Simeone A, Acampora D, Mallamaci A, Stornaiuolo A, D'Apice MR, Nigro V, Boncinelli E"
PMID:16316641,Abnormalities in neural crest cell migration in laminin alpha5 mutant mice.,4509,"Coles EG, Gammill LS, Miner JH, Bronner-Fraser M"
PMID:9545534,"Abnormalities of floor plate, notochord and somite differentiation in the loop-tail (Lp) mouse: a model of severe neural tube defects.",958,"Greene ND, Gerrelli D, Van Straaten HW, Copp AJ"
PMID:17636018,ASB4 is a hydroxylation substrate of FIH and promotes vascular differentiation via an oxygen-dependent mechanism.,5129,"Ferguson JE, Wu Y, Smith K, Charles P, Powers K, Wang H, Patterson C"
PMID:17636018,ASB4 is a hydroxylation substrate of FIH and promotes vascular differentiation via an oxygen-dependent mechanism.,5147,"Ferguson JE, Wu Y, Smith K, Charles P, Powers K, Wang H, Patterson C"
PMID:9214628,Aberrant axonal projections in mice lacking EphA8 (Eek) tyrosine protein kinase receptors.,5270,"Park S, Frisen J, Barbacid M"
PMID:14657235,Aberrant myofibril assembly in tropomodulin1 null mice leads to aborted heart development and embryonic lethality.,5179,"Fritz-Six KL, Cox PR, Fischer RS, Xu B, Gregorio CC, Zoghbi HY, Fowler VM"
PMID:7477376,Aberrant neural and cardiac development in mice lacking the ErbB4 neuregulin receptor.,5300,"Gassmann M, Casagranda F, Orioli D, Simon H, Lai C, Klein R, Lemke G"
PMID:17464327,Aberrant quality control in the endoplasmic reticulum impairs the biosynthesis of pulmonary surfactant in mice expressing mutant BiP.,5978,"Mimura N, Hamada H, Kashio M, Jin H, Toyama Y, Kimura K, Iida M, Goto S, Saisho H, Toshimori K, Koseki H, Aoe T"
PMID:15172687,Ablation of the CLP-1 gene leads to down-regulation of the HAND1 gene and abnormality of the left ventricle of the heart and fetal death.,5416,"Huang F, Wagner M, Siddiqui MA"
PMID:15172687,Ablation of the CLP-1 gene leads to down-regulation of the HAND1 gene and abnormality of the left ventricle of the heart and fetal death.,5415,"Huang F, Wagner M, Siddiqui MA"
PMID:15172687,Ablation of the CLP-1 gene leads to down-regulation of the HAND1 gene and abnormality of the left ventricle of the heart and fetal death.,5417,"Huang F, Wagner M, Siddiqui MA"
PMID:15741322,Abnormal development of the locus coeruleus in Ear2(Nr2f6)-deficient mice impairs the functionality of the forebrain clock and affects nociception.,4742,"Warnecke M, Oster H, Revelli JP, Alvarez-Bolado G, Eichele G"
PMID:7958864,Abnormal kidney development and hematological disorders in PDGF beta-receptor mutant mice.,4767,Soriano P
PMID:16316641,Abnormalities in neural crest cell migration in laminin alpha5 mutant mice.,4508,"Coles EG, Gammill LS, Miner JH, Bronner-Fraser M"
PMID:11002341,"Acf7 (MACF) is an actin and microtubule linker protein whose expression predominates in neural, muscle, and lung development.",4524,"Bernier G, Pool M, Kilcup M, Alfoldi J, De Repentigny Y, Kothary R"
PMID:12835396,Acquisition of Hox codes during gastrulation and axial elongation in the mouse embryo.,910,"Forlani S, Lawson KA, Deschamps J"
PMID:9545534,"Abnormalities of floor plate, notochord and somite differentiation in the loop-tail (Lp) mouse: a model of severe neural tube defects.",720,"Greene ND, Gerrelli D, Van Straaten HW, Copp AJ"
PMID:9545534,"Abnormalities of floor plate, notochord and somite differentiation in the loop-tail (Lp) mouse: a model of severe neural tube defects.",3551,"Greene ND, Gerrelli D, Van Straaten HW, Copp AJ"
PMID:9545534,"Abnormalities of floor plate, notochord and somite differentiation in the loop-tail (Lp) mouse: a model of severe neural tube defects.",3552,"Greene ND, Gerrelli D, Van Straaten HW, Copp AJ"
PMID:9545534,"Abnormalities of floor plate, notochord and somite differentiation in the loop-tail (Lp) mouse: a model of severe neural tube defects.",3548,"Greene ND, Gerrelli D, Van Straaten HW, Copp AJ"
PMID:9545534,"Abnormalities of floor plate, notochord and somite differentiation in the loop-tail (Lp) mouse: a model of severe neural tube defects.",3549,"Greene ND, Gerrelli D, Van Straaten HW, Copp AJ"
